arrival_time (minutes),event_type,c1 average input rate,c2 average input rate,c3 average input rate,p1 throughput,p2 throughput,p3 throughput,ins1 blocked time,ins2 blocked time,ws1 idle time,ws2 idle time,ws3 idle time,c1_ws1 occp,c1_ws2 occp,c1_ws3 occp,c2_ws2 occp,c3_ws3 occp,c1 used,c2 used,c3 used,ins1 state,ins2 state,c1_ws1 capacity,c1_ws2 capacity,c3_ws3 capacity,c2_ws2 capacity,c3_ws3 capacity,ws1 state,ws2 state,ws3 state,p1 produced,p2 produced,p3 produced

1110.754,ins1 end produce to c1_ws1,0.1008324075357820003349076393,0.01260405094197275004186345491,0.01440462964796885719070109133,0.07202314823984428595350545665,0.01170376158897469646744463671,0.01170376158897469646744463671,0.000,675.655,1110.754,1110.754,1110.754,0.3126866975045779713599951024,0.5122448354901265266656703464,0.1600273327847570209065193553,0.6475007067271421034720559188,1.426425653204940067737770920,112,14,16,0,0,1,2,0,0,2,1,1,1,80,13,13

1110.754,ins1 started,0.1017326968887800539093264575,0.01260405094197275004186345491,0.01440462964796885719070109133,0.07202314823984428595350545665,0.01170376158897469646744463671,0.01170376158897469646744463671,0.000,675.655,1110.754,1110.754,1110.754,0.3126866975045779713599951024,0.5122448354901265266656703464,0.1600273327847570209065193553,0.6475007067271421034720559188,1.426425653204940067737770920,113,14,16,1,0,1,2,0,0,2,1,1,1,80,13,13

1113.595,ws1 end produce to p1,0.1014731567580673404604007741,0.01257189552754816607473991891,0.01436788060291218979970276447,0.07273739555224296086099524513,0.01167390298986615421225849613,0.01167390298986615421225849613,-8.552,678.496,1113.595,1113.595,1113.595,0.3144401690021955917546325190,0.5160403917043449368935744144,0.1596190715655152905679353805,0.6458488049964304796627140028,1.427888954242790242413085547,113,14,16,1,0,1,2,0,0,2,0,1,1,81,13,13

1113.595,ws1 started,0.1014731567580673404604007741,0.01257189552754816607473991891,0.01436788060291218979970276447,0.07273739555224296086099524513,0.01167390298986615421225849613,0.01167390298986615421225849613,-8.552,678.496,1113.595,1113.595,1113.595,0.3144401690021955917546325190,0.5160403917043449368935744144,0.1596190715655152905679353805,0.6458488049964304796627140028,1.427888954242790242413085547,113,14,16,1,0,0,2,0,0,2,1,1,1,81,13,13

1122.147,ins1 end produce to c1_ws1,0.1006998191858998865567523685,0.01247608379294334877694277131,0.01425838147764954145936316721,0.07218305623060080363802603402,0.01158493495059025243573257336,0.01158493495059025243573257336,0.000,687.048,1122.147,1122.147,1122.147,0.3120437874895178617418217043,0.5273498035462377032599115802,0.1584025978771052277464538960,0.6409267235041398319471513091,1.432249072536842321014982885,113,14,16,0,0,1,2,0,0,2,1,1,1,81,13,13

1122.147,ins1 started,0.1015909680282529828979625664,0.01247608379294334877694277131,0.01425838147764954145936316721,0.07218305623060080363802603402,0.01158493495059025243573257336,0.01158493495059025243573257336,0.000,687.048,1122.147,1122.147,1122.147,0.3120437874895178617418217043,0.5273498035462377032599115802,0.1584025978771052277464538960,0.6409267235041398319471513091,1.432249072536842321014982885,114,14,16,1,0,1,2,0,0,2,1,1,1,81,13,13

1124.081,ins1 end produce to c1_ws3,0.1014161790831799487759334069,0.01245461848389929195493919033,0.01423384969588490509135907466,0.07205886408541733202500531545,0.01156500287790648538672924816,0.01156500287790648538672924816,0.000,688.982,1124.081,1124.081,1124.081,0.3132274275608252430207431671,0.5298835226287073618360242723,0.1581300635808273603058854300,0.6398239984485103831485453450,1.433225897421982935393445846,114,14,16,0,0,1,2,1,0,2,1,1,1,81,13,13

1124.081,ins1 started,0.1023057946891727553441433491,0.01245461848389929195493919033,0.01423384969588490509135907466,0.07205886408541733202500531545,0.01156500287790648538672924816,0.01156500287790648538672924816,0.000,688.982,1124.081,1124.081,1124.081,0.3132274275608252430207431671,0.5298835226287073618360242723,0.1581300635808273603058854300,0.6398239984485103831485453450,1.433225897421982935393445846,115,14,16,1,0,1,2,1,0,2,1,1,1,81,13,13

1124.988,ws1 end produce to p1,0.1022233126042233339377842253,0.01244457718660110152286068829,0.01422237392754411602612650090,0.07288966637866359463389831714,0.01155567881612959427122778199,0.01155567881612959427122778199,-3.429,689.889,1124.988,1124.988,1124.988,0.3137811247764420598264159262,0.5310687758447201214590733412,0.1588088050716985425622317749,0.6393081526202946164759090764,1.433682848172602729984675392,115,14,16,1,0,1,2,1,0,2,0,1,1,82,13,13

1124.988,ws1 started,0.1022233126042233339377842253,0.01244457718660110152286068829,0.01422237392754411602612650090,0.07288966637866359463389831714,0.01155567881612959427122778199,0.01155567881612959427122778199,-3.429,689.889,1124.988,1124.988,1124.988,0.3137811247764420598264159262,0.5310687758447201214590733412,0.1588088050716985425622317749,0.6393081526202946164759090764,1.433682848172602729984675392,115,14,16,1,0,0,2,1,0,2,1,1,1,82,13,13

1128.417,ins1 end produce to c1_ws1,0.1019126794438580772888036958,0.01240676097577402680037610210,0.01417915540088460205757268811,0.07266817142953358554506002657,0.01152056376321873917177780909,0.01152056376321873917177780909,0.000,693.318,1128.417,1128.417,1128.417,0.3128276160320165328951974314,0.5355325203360105351124628573,0.1613649918425546584285773788,0.6373654420307386365146927067,1.435403755881026251820027525,115,14,16,0,0,1,2,1,0,2,1,1,1,82,13,13

1128.417,ins1 started,0.1027988766564133649174019888,0.01240676097577402680037610210,0.01417915540088460205757268811,0.07266817142953358554506002657,0.01152056376321873917177780909,0.01152056376321873917177780909,0.000,693.318,1128.417,1128.417,1128.417,0.3128276160320165328951974314,0.5355325203360105351124628573,0.1613649918425546584285773788,0.6373654420307386365146927067,1.435403755881026251820027525,116,14,16,1,0,1,2,1,0,2,1,1,1,82,13,13

1130.201,ws3 end produce to p3,0.1026366106559806618468750249,0.01238717714813559711945043404,0.01415677388358353956508621033,0.07255346615336564027106682794,0.01150237878041162589663254589,0.01238717714813559711945043404,-30.323,695.102,1130.201,1130.201,1130.201,0.3139123040945814063162216278,0.5378441533851058351567553028,0.1626887606717743127107479112,0.6363593732442282390477446047,1.436294959923057933942723462,116,14,16,1,0,1,2,1,0,2,1,1,0,82,13,14

1130.201,ws3 started,0.1026366106559806618468750249,0.01238717714813559711945043404,0.01415677388358353956508621033,0.07255346615336564027106682794,0.01150237878041162589663254589,0.01238717714813559711945043404,-30.323,695.102,1130.201,1130.201,1130.201,0.3139123040945814063162216278,0.5378441533851058351567553028,0.1626887606717743127107479112,0.6363593732442282390477446047,1.436294959923057933942723462,116,14,16,1,0,1,2,0,0,1,1,1,1,82,13,14

1130.201,ins2 started for c2,0.1026366106559806618468750249,0.01327197551585956834226832218,0.01415677388358353956508621033,0.07255346615336564027106682794,0.01150237878041162589663254589,0.01238717714813559711945043404,-30.323,695.102,1130.201,1130.201,1130.201,0.3139123040945814063162216278,0.5378441533851058351567553028,0.1626887606717743127107479112,0.6363593732442282390477446047,1.436294959923057933942723462,116,15,16,1,2,1,2,0,0,1,1,1,1,82,13,14

1130.829,ins2 end produce to c2_ws2,0.1025796119484024551899535650,0.01326460499332790368835606444,0.01414891199288309726757980207,0.07251317396352587349634648563,0.01149599099421751652990858919,0.01238029799377271010913232682,-29.695,695.102,1130.829,1130.829,1130.829,0.3142933193259104603790670384,0.5386561540250559545253968549,0.1625984123152129986054478617,0.6360059743780889948878212356,1.436052665787665509108804249,116,15,16,1,0,1,2,0,1,1,1,1,1,82,13,14

1130.829,ins2 started for c2,0.1025796119484024551899535650,0.01414891199288309726757980207,0.01414891199288309726757980207,0.07251317396352587349634648563,0.01149599099421751652990858919,0.01238029799377271010913232682,-29.695,695.102,1130.829,1130.829,1130.829,0.3142933193259104603790670384,0.5386561540250559545253968549,0.1625984123152129986054478617,0.6360059743780889948878212356,1.436052665787665509108804249,116,16,16,1,2,1,2,0,1,1,1,1,1,82,13,14

1134.827,ins2 end produce to c2_ws2,0.1022182235706411638073468467,0.01409906532008843638722025472,0.01409906532008843638722025472,0.07225770976545323648450380543,0.01145549057257185456461645696,0.01233668215507738183881772288,-25.697,695.102,1134.827,1134.827,1134.827,0.3167090666683115576206769842,0.5438044741621410135641820295,0.1620255774668738054346609659,0.6372883267669873910296459284,1.434516450525058004435918426,116,16,16,1,0,1,2,0,2,1,1,1,1,82,13,14

1134.827,ins2 started for c2,0.1022182235706411638073468467,0.01498025690259396366142152064,0.01409906532008843638722025472,0.07225770976545323648450380543,0.01145549057257185456461645696,0.01233668215507738183881772288,-25.697,695.102,1134.827,1134.827,1134.827,0.3167090666683115576206769842,0.5438044741621410135641820295,0.1620255774668738054346609659,0.6372883267669873910296459284,1.434516450525058004435918426,116,17,16,1,2,1,2,0,2,1,1,1,1,82,13,14

1136.620,ws2 end produce to p2,0.1020569759462265312945399518,0.01495662578522285372419982052,0.01407682426844503879924688990,0.07214372437578082384614031075,0.01231722123488940894934102866,0.01231722123488940894934102866,-23.904,696.895,1136.620,1136.620,1136.620,0.3177869472646970843377733983,0.5461015994791575020675335644,0.1617699846914536080660203058,0.6394379827910823318259400679,1.433831007724657317309215041,116,17,16,1,2,1,2,0,2,1,1,0,1,82,14,14

1136.620,ws2 started,0.1020569759462265312945399518,0.01495662578522285372419982052,0.01407682426844503879924688990,0.07214372437578082384614031075,0.01231722123488940894934102866,0.01231722123488940894934102866,-23.904,696.895,1136.620,1136.620,1136.620,0.3177869472646970843377733983,0.5461015994791575020675335644,0.1617699846914536080660203058,0.6394379827910823318259400679,1.433831007724657317309215041,116,17,16,1,2,1,1,0,1,1,1,1,1,82,14,14

1138.034,ws2 end produce to p2,0.1019301708033327651019213837,0.01493804227290221557528158210,0.01405933390390796760026501844,0.07205408625752833395135821953,0.01318062553491371962524845479,0.01230191716591947165023189114,-22.490,665.112,1138.034,1138.034,1138.034,0.3186345926395872179565812621,0.5466655653521775272092046459,0.1615689865153413694142705754,0.6398859788020393063827618507,1.433291975459432670728642554,116,17,16,1,2,1,1,0,1,1,1,0,1,82,15,14

1138.034,ws2 started,0.1019301708033327651019213837,0.01493804227290221557528158210,0.01405933390390796760026501844,0.07205408625752833395135821953,0.01318062553491371962524845479,0.01230191716591947165023189114,-22.490,665.112,1138.034,1138.034,1138.034,0.3186345926395872179565812621,0.5466655653521775272092046459,0.1615689865153413694142705754,0.6398859788020393063827618507,1.433291975459432670728642554,116,17,16,1,2,1,0,0,0,1,1,1,1,82,15,14

1139.242,ws1 end produce to p1,0.1018220887221503420695515088,0.01492220265755651564812392802,0.01404442603064142649235193225,0.07285546003395239992907564855,0.01316664940372633733657993648,0.01228887277681124818080794072,-21.282,666.320,1139.242,1139.242,1139.242,0.3193570812873823120987463594,0.5460859062429229259454970937,0.1613976661675043581609526334,0.6392074730390909043030365805,1.432832532508457377800326884,116,17,16,1,2,1,0,0,0,1,0,1,1,83,15,14

1139.242,ws1 started,0.1018220887221503420695515088,0.01492220265755651564812392802,0.01404442603064142649235193225,0.07285546003395239992907564855,0.01316664940372633733657993648,0.01228887277681124818080794072,-21.282,666.320,1139.242,1139.242,1139.242,0.3193570812873823120987463594,0.5460859062429229259454970937,0.1613976661675043581609526334,0.6392074730390909043030365805,1.432832532508457377800326884,116,17,16,1,2,0,0,0,0,1,1,1,1,83,15,14

1160.524,ins1 end produce to c1_ws1,0.09995484798246309425742164746,0.01464855530777476381358765523,0.01378687558378801300102367551,0.07151941709090031744281031672,0.01292519585980126218845969579,0.01206351613581451137589571607,0.000,687.602,1160.524,1160.524,1160.524,0.3135006255794796143810899214,0.5360716366055333625155533190,0.1584379125291678586569515150,0.6274855151638397827188407995,1.424895133577590812426110964,116,17,16,0,2,1,0,0,0,1,1,1,1,83,15,14

1160.524,ins1 started,0.1008165277064498450699856272,0.01464855530777476381358765523,0.01378687558378801300102367551,0.07151941709090031744281031672,0.01292519585980126218845969579,0.01206351613581451137589571607,0.000,687.602,1160.524,1160.524,1160.524,0.3135006255794796143810899214,0.5360716366055333625155533190,0.1584379125291678586569515150,0.6274855151638397827188407995,1.424895133577590812426110964,117,17,16,1,2,1,0,0,0,1,1,1,1,83,15,14

1163.813,ws1 end produce to p1,0.1005316146150627291497860911,0.01460715767911167859441336366,0.01374791310975216808885963638,0.07217654382619888246651309102,0.01288866854039265758330590911,0.01202942397103314707775218184,-1.122,690.891,1163.813,1163.813,1163.813,0.3154407108358473397358510345,0.5345566684682161137571070266,0.1579901582127025561666693876,0.6257122063424278642702908457,1.423694356395743989799048473,117,17,16,1,2,1,0,0,0,1,0,1,1,84,15,14

1163.813,ws1 started,0.1005316146150627291497860911,0.01460715767911167859441336366,0.01374791310975216808885963638,0.07217654382619888246651309102,0.01288866854039265758330590911,0.01202942397103314707775218184,-1.122,690.891,1163.813,1163.813,1163.813,0.3154407108358473397358510345,0.5345566684682161137571070266,0.1579901582127025561666693876,0.6257122063424278642702908457,1.423694356395743989799048473,117,17,16,1,2,0,0,0,0,1,1,1,1,84,15,14

1164.935,ins1 end produce to c1_ws1,0.1004347882070673471052032946,0.01459308888478756325460218810,0.01373467189156476541609617704,0.07210702743071501843450492946,0.01287625489834196757759016597,0.01201783790511916973908415491,0.000,692.013,1164.935,1164.935,1164.935,0.3151368960499942056852957461,0.5340418134917398824827136278,0.1578379909608690613639387605,0.6251095554687600595741393297,1.423286277775154836965152562,117,17,16,0,2,1,0,0,0,1,1,1,1,84,15,14

1164.935,ins1 started,0.1012932052002901449437093057,0.01459308888478756325460218810,0.01373467189156476541609617704,0.07210702743071501843450492946,0.01287625489834196757759016597,0.01201783790511916973908415491,0.000,692.013,1164.935,1164.935,1164.935,0.3151368960499942056852957461,0.5340418134917398824827136278,0.1578379909608690613639387605,0.6251095554687600595741393297,1.423286277775154836965152562,118,17,16,1,2,1,0,0,0,1,1,1,1,84,15,14

1165.151,ws1 end produce to p1,0.1012744270914242016699981376,0.01459038356401874091855905372,0.01373212570731175615864381527,0.07295191782009370459279526860,0.01287386785060477139872857681,0.01201560999389778663881333836,-1.524,692.229,1165.151,1165.151,1165.151,0.3152638585041767118596645413,0.5339428108459761867775078080,0.1578087303705699947903748098,0.6249936703483067859873956251,1.423207807400070892098963997,118,17,16,1,2,1,0,0,0,1,0,1,1,85,15,14

1165.151,ws1 started,0.1012744270914242016699981376,0.01459038356401874091855905372,0.01373212570731175615864381527,0.07295191782009370459279526860,0.01287386785060477139872857681,0.01201560999389778663881333836,-1.524,692.229,1165.151,1165.151,1165.151,0.3152638585041767118596645413,0.5339428108459761867775078080,0.1578087303705699947903748098,0.6249936703483067859873956251,1.423207807400070892098963997,118,17,16,1,2,0,0,0,0,1,1,1,1,85,15,14

1166.675,ins1 end produce to c1_ws1,0.1011421346990378640152570339,0.01457132449053935329033364047,0.01371418775580174427325519103,0.07285662245269676645166820237,0.01285705102106413525617674159,0.01199991428632652623909829216,0.000,693.753,1166.675,1166.675,1166.675,0.3148520367711659202434268327,0.5332453339619002721409132792,0.1576025885529389075792315769,0.6241772558767437375447318233,1.422654981035849743930400497,118,17,16,0,2,1,0,0,0,1,1,1,1,85,15,14

1166.675,ins1 started,0.1019992714337754730323354833,0.01457132449053935329033364047,0.01371418775580174427325519103,0.07285662245269676645166820237,0.01285705102106413525617674159,0.01199991428632652623909829216,0.000,693.753,1166.675,1166.675,1166.675,0.3148520367711659202434268327,0.5332453339619002721409132792,0.1576025885529389075792315769,0.6241772558767437375447318233,1.422654981035849743930400497,119,17,16,1,2,1,0,0,0,1,1,1,1,85,15,14

1169.476,ws1 end produce to p1,0.1017549740225536907127636651,0.01453642486036481295896623787,0.01368134104504923572608587094,0.07353720811713964202771155629,0.01282625722973365849320550400,0.01197117341441808126032513707,-34.580,696.554,1169.476,1169.476,1169.476,0.3164930276465699167832430935,0.5319681635193881704284653982,0.1572251162058905013869459484,0.6226822953185871279102777654,1.421642684415926449110541815,119,17,16,1,2,1,0,0,0,1,0,1,1,86,15,14

1169.476,ws1 started,0.1017549740225536907127636651,0.01453642486036481295896623787,0.01368134104504923572608587094,0.07353720811713964202771155629,0.01282625722973365849320550400,0.01197117341441808126032513707,-34.580,696.554,1169.476,1169.476,1169.476,0.3164930276465699167832430935,0.5319681635193881704284653982,0.1572251162058905013869459484,0.6226822953185871279102777654,1.421642684415926449110541815,119,17,16,1,2,0,0,0,0,1,1,1,1,86,15,14

1169.817,ins2 end produce to c2_ws2,0.1017253125916275793564292535,0.01453218751308965419377560764,0.01367735295349614512355351307,0.07351577212504178003910013276,0.01282251839390263605333141850,0.01196768383430912698310932394,-34.239,696.895,1169.817,1169.817,1169.817,0.3164007703769051056703740842,0.5318130955525522368028503604,0.1571792853070181062508067501,0.6225007843107084270445719288,1.421519776170118916035585053,119,17,16,1,0,0,0,0,1,1,1,1,1,86,15,14

1169.817,ins2 started for c3,0.1017253125916275793564292535,0.01453218751308965419377560764,0.01453218751308965419377560764,0.07351577212504178003910013276,0.01282251839390263605333141850,0.01196768383430912698310932394,-34.239,696.895,1169.817,1169.817,1169.817,0.3164007703769051056703740842,0.5318130955525522368028503604,0.1571792853070181062508067501,0.6225007843107084270445719288,1.421519776170118916035585053,119,17,17,1,3,0,0,0,1,1,1,1,1,86,15,14

1190.507,ins2 end produce to c3_ws3,0.09995741310214891638604392918,0.01427963044316413091229198988,0.01427963044316413091229198988,0.07223813047718325049747712529,0.01259967392043893904025763813,0.01175969565907634310424046226,-13.549,696.895,1190.507,1190.507,1190.507,0.3109019938563989963939733240,0.5225706358719436340987495244,0.1544476428950018773514141454,0.6290613998909708216751350475,1.414194120656157418646005441,119,17,17,1,0,0,0,0,1,2,1,1,1,86,15,14

1204.056,ins1 end produce to c1_ws1,0.09883261243663085437886609925,0.01411894463380440776840944275,0.01411894463380440776840944275,0.07142524932395170988724776921,0.01245789232394506567800833184,0.01162736616901539463280777638,0.000,710.444,1204.056,1204.056,1204.056,0.3074034762502740736311267914,0.5166902536094666693243503624,0.1527096746330735447520713322,0.6332354973522826180842087079,1.420786076395117835050861422,119,17,17,0,0,1,0,0,1,2,1,1,1,86,15,14

1204.056,ins1 started,0.09966313859156052542406665471,0.01411894463380440776840944275,0.01411894463380440776840944275,0.07142524932395170988724776921,0.01245789232394506567800833184,0.01162736616901539463280777638,0.000,710.444,1204.056,1204.056,1204.056,0.3074034762502740736311267914,0.5166902536094666693243503624,0.1527096746330735447520713322,0.6332354973522826180842087079,1.420786076395117835050861422,120,17,17,1,0,1,0,0,1,2,1,1,1,86,15,14

1204.996,ws1 end produce to p1,0.09958539281458195711852985404,0.01410793064873244392512506266,0.01410793064873244392512506266,0.07219940979057191891093414418,0.01244817410182274463981623176,0.01161829582836789499716181630,-4.526,711.384,1204.996,1204.996,1204.996,0.3079437608091645117494165956,0.5162871909948248790867355576,0.1525905480184166586445100233,0.6335216050509711235555968651,1.421237912822947130114954738,120,17,17,1,0,1,0,0,1,2,0,1,1,87,15,14

1204.996,ws1 started,0.09958539281458195711852985404,0.01410793064873244392512506266,0.01410793064873244392512506266,0.07219940979057191891093414418,0.01244817410182274463981623176,0.01161829582836789499716181630,-4.526,711.384,1204.996,1204.996,1204.996,0.3079437608091645117494165956,0.5162871909948248790867355576,0.1525905480184166586445100233,0.6335216050509711235555968651,1.421237912822947130114954738,120,17,17,1,0,0,0,0,1,2,1,1,1,87,15,14

1209.522,ins1 end produce to c1_ws1,0.09921274685371576540153878970,0.01405513913760973343188466187,0.01405513913760973343188466187,0.07192924146894392991611562254,0.01240159335671447067519234871,0.01157482046626683929684619213,0.000,715.910,1209.522,1209.522,1209.522,0.3067914432312930231942866686,0.5143552576968422236222243167,0.1520195581394964291678861567,0.6348929577138737451654455231,1.423403625564479190953120324,120,17,17,0,0,1,0,0,1,2,1,1,1,87,15,14

1209.522,ins1 started,0.1000395197441633967798849463,0.01405513913760973343188466187,0.01405513913760973343188466187,0.07192924146894392991611562254,0.01240159335671447067519234871,0.01157482046626683929684619213,0.000,715.910,1209.522,1209.522,1209.522,0.3067914432312930231942866686,0.5143552576968422236222243167,0.1520195581394964291678861567,0.6348929577138737451654455231,1.423403625564479190953120324,121,17,17,1,0,1,0,0,1,2,1,1,1,87,15,14

1213.623,ws1 end produce to p1,0.09970147236827251955508423950,0.01400764487818704820195398406,0.01400764487818704820195398406,0.07251016172238001422187944691,0.01235968665722386606054763300,0.01153570754674227498984445746,-16.848,720.011,1213.623,1213.623,1213.623,0.3091338908375994851778517711,0.5126171801292493632701423754,0.1515058630233606317612635884,0.6361267049157769752221241687,1.425352024475475497745181164,121,17,17,1,0,1,0,0,1,2,0,1,1,88,15,14

1213.623,ws1 started,0.09970147236827251955508423950,0.01400764487818704820195398406,0.01400764487818704820195398406,0.07251016172238001422187944691,0.01235968665722386606054763300,0.01153570754674227498984445746,-16.848,720.011,1213.623,1213.623,1213.623,0.3091338908375994851778517711,0.5126171801292493632701423754,0.1515058630233606317612635884,0.6361267049157769752221241687,1.425352024475475497745181164,121,17,17,1,0,0,0,0,1,2,1,1,1,88,15,14

1230.471,ins1 end produce to c1_ws1,0.09833632812150794289341235998,0.01381584775260855396023148859,0.01381584775260855396023148859,0.07151732954291486755884535271,0.01219045389936048878843954876,0.01137775697273645620254357884,0.000,736.859,1230.471,1230.471,1230.471,0.3049011313553915533157628258,0.5055982627790496484679443888,0.1494313965952874956012778846,0.6411089737181940899054102047,1.433220287190839930400635204,121,17,17,0,0,1,0,0,1,2,1,1,1,88,15,14

1230.471,ins1 started,0.09914902504813197547930832990,0.01381584775260855396023148859,0.01381584775260855396023148859,0.07151732954291486755884535271,0.01219045389936048878843954876,0.01137775697273645620254357884,0.000,736.859,1230.471,1230.471,1230.471,0.3049011313553915533157628258,0.5055982627790496484679443888,0.1494313965952874956012778846,0.6411089737181940899054102047,1.433220287190839930400635204,122,17,17,1,0,1,0,0,1,2,1,1,1,88,15,14

1239.153,ins1 end produce to c1_ws2,0.09845434744539213478884366983,0.01371904841452185484762575727,0.01371904841452185484762575727,0.07101625061634842509359215529,0.01210504271869575427731684465,0.01129803987078270399216238834,0.000,745.541,1239.153,1239.153,1239.153,0.3097712711828160041576786724,0.5020558397550584956014309774,0.1483844206486204689816350362,0.6436235073473574288243663212,1.437191371848351252831571243,122,17,17,0,0,1,1,0,1,2,1,1,1,88,15,14

1239.153,ins1 started,0.09926135029330518507399812614,0.01371904841452185484762575727,0.01371904841452185484762575727,0.07101625061634842509359215529,0.01210504271869575427731684465,0.01129803987078270399216238834,0.000,745.541,1239.153,1239.153,1239.153,0.3097712711828160041576786724,0.5020558397550584956014309774,0.1483844206486204689816350362,0.6436235073473574288243663212,1.437191371848351252831571243,123,17,17,1,0,1,1,0,1,2,1,1,1,88,15,14

1239.344,ws1 end produce to p1,0.09924605275048735460049832815,0.01371693411998605713990627300,0.01371693411998605713990627300,0.07181218451051524032068578216,0.01210317716469357982932906441,0.01129629868704734117404046011,-0.790,745.732,1239.344,1239.344,1239.344,0.3098776449476497243703120360,0.5021325798164190087659277811,0.1483615525632915477865709601,0.6436784298790327786312759008,1.437278108418647284369795634,123,17,17,1,0,1,1,0,1,2,0,1,1,89,15,14

1239.344,ws1 started,0.09924605275048735460049832815,0.01371693411998605713990627300,0.01371693411998605713990627300,0.07181218451051524032068578216,0.01210317716469357982932906441,0.01129629868704734117404046011,-0.790,745.732,1239.344,1239.344,1239.344,0.3098776449476497243703120360,0.5021325798164190087659277811,0.1483615525632915477865709601,0.6436784298790327786312759008,1.437278108418647284369795634,123,17,17,1,0,0,1,0,1,2,1,1,1,89,15,14

1240.134,ins1 end produce to c1_ws1,0.09918283024253830634431440473,0.01370819604978171713701906407,0.01370819604978171713701906407,0.07176643814297487207027627660,0.01209546710274857394442858594,0.01128910262923200234813334688,0.000,746.522,1240.134,1240.134,1240.134,0.3096802442316717386992050859,0.5024497352705433445095449363,0.1482670421099655359824019017,0.6439054166727144002180409536,1.437636577982701869314122506,123,17,17,0,0,1,1,0,1,2,1,1,1,89,15,14

1240.134,ins1 started,0.09998919471605487794060964380,0.01370819604978171713701906407,0.01370819604978171713701906407,0.07176643814297487207027627660,0.01209546710274857394442858594,0.01128910262923200234813334688,0.000,746.522,1240.134,1240.134,1240.134,0.3096802442316717386992050859,0.5024497352705433445095449363,0.1482670421099655359824019017,0.6439054166727144002180409536,1.437636577982701869314122506,124,17,17,1,0,1,1,0,1,2,1,1,1,89,15,14

1240.630,ins1 end produce to c1_ws3,0.09994921934823436479852977923,0.01370271555580632420625005038,0.01370271555580632420625005038,0.07173774614510369731507379315,0.01209063137277028606433827974,0.01128458928125226699338239443,0.000,747.018,1240.630,1240.630,1240.630,0.3099562319144305715644470954,0.5026486543127282106671610391,0.1482077654095096845957295890,0.6440477821751851881705262649,1.437861409122784391800939845,124,17,17,0,0,1,1,1,1,2,1,1,1,89,15,14

1240.630,ins1 started,0.1007552614397523838694856645,0.01370271555580632420625005038,0.01370271555580632420625005038,0.07173774614510369731507379315,0.01209063137277028606433827974,0.01128458928125226699338239443,0.000,747.018,1240.630,1240.630,1240.630,0.3099562319144305715644470954,0.5026486543127282106671610391,0.1482077654095096845957295890,0.6440477821751851881705262649,1.437861409122784391800939845,125,17,17,1,0,1,1,1,1,2,1,1,1,89,15,14

1245.180,ws3 end produce to p3,0.1003870926291781107952263930,0.01365264459756822306815078944,0.01365264459756822306815078944,0.07147560995197481488620119180,0.01204645111550137329542716716,0.01204645111550137329542716716,-1.457,751.568,1245.180,1245.180,1245.180,0.3124777140654363224594034597,0.5044660209768868757930580318,0.1513202910422589505131788175,0.6453484636759344030581923899,1.439915514222843283701954737,125,17,17,1,0,1,1,1,1,2,1,1,0,89,15,15

1245.180,ws3 started,0.1003870926291781107952263930,0.01365264459756822306815078944,0.01365264459756822306815078944,0.07147560995197481488620119180,0.01204645111550137329542716716,0.01204645111550137329542716716,-1.457,751.568,1245.180,1245.180,1245.180,0.3124777140654363224594034597,0.5044660209768868757930580318,0.1513202910422589505131788175,0.6453484636759344030581923899,1.439915514222843283701954737,125,17,17,1,0,1,1,0,1,1,1,1,1,89,15,15

1245.180,ins2 started for c2,0.1003870926291781107952263930,0.01445574133860164795451260059,0.01365264459756822306815078944,0.07147560995197481488620119180,0.01204645111550137329542716716,0.01204645111550137329542716716,-1.457,751.568,1245.180,1245.180,1245.180,0.3124777140654363224594034597,0.5044660209768868757930580318,0.1513202910422589505131788175,0.6453484636759344030581923899,1.439915514222843283701954737,125,18,17,1,2,1,1,0,1,1,1,1,1,89,15,15

1246.637,ins1 end produce to c1_ws3,0.1002697657778487242076081490,0.01443884627201021628589557345,0.01363668814578742649223470826,0.07139207323382829163581700206,0.01203237189334184690491297788,0.01203237189334184690491297788,0.000,638.599,1246.637,1246.637,1246.637,0.3132812518800581083346635789,0.5050451735348782364072300116,0.1511434363010242757113738803,0.6457629606693849131703936270,1.439401365433562456432786770,125,18,17,0,2,1,1,1,1,1,1,1,1,89,15,15

1246.637,ins1 started,0.1010719239040715140012690142,0.01443884627201021628589557345,0.01363668814578742649223470826,0.07139207323382829163581700206,0.01203237189334184690491297788,0.01203237189334184690491297788,0.000,638.599,1246.637,1246.637,1246.637,0.3132812518800581083346635789,0.5050451735348782364072300116,0.1511434363010242757113738803,0.6457629606693849131703936270,1.439401365433562456432786770,126,18,17,1,2,1,1,1,1,1,1,1,1,89,15,15

1249.581,ws2 end produce to p2,0.1008337994895889102026999450,0.01440482849851270145752856357,0.01360456024859532915433253226,0.07122387424264613498444678656,0.01280429199867795685113650096,0.01200402374876058454794046965,-5.538,641.543,1249.581,1249.581,1249.581,0.3148991541964866623292127521,0.5062112820217336851312559970,0.1531433336454379508011085316,0.6465975394952388040471165935,1.438366140330238696010902855,126,18,17,1,2,1,1,1,1,1,1,0,1,89,16,15

