arrival_time (minutes),p1 throughput,p2 throughput,p3 throughput
2832.387578872025825835884176,208,31,28
2832.387578872025825835884176,208,31,28
2833.595376353145354506729574,209,31,28
2833.595376353145354506729574,209,31,28
2835.757741112034436701400124,209,31,28
2835.757741112034436701400124,209,31,28
2836.360786365254334138313879,210,31,28
2836.360786365254334138313879,210,31,28
2848.646416396304566907154991,210,31,28
2848.646416396304566907154991,210,31,28
2854.372040751060838201930152,210,31,28
2854.372040751060838201930152,210,31,28
2854.907257742123121244809396,211,31,28
2854.907257742123121244809396,211,31,28
2861.042166383219566758860934,211,32,28
2861.042166383219566758860934,211,32,28
2863.590153554544400191922420,211,32,28
2863.590153554544400191922420,211,32,28
2868.797183489491728101278283,212,32,28
2868.797183489491728101278283,212,32,28
2879.299496819012929547249029,212,32,28
2879.299496819012929547249029,212,32,28
2886.126220130761042523964703,213,32,28
2886.126220130761042523964703,213,32,28
2894.289379546133385543577048,213,32,28
2894.289379546133385543577048,213,32,28
2895.248855473871885977260603,213,32,28
2895.248855473871885977260603,213,32,28
2897.900411077765293030999998,214,32,28
2897.900411077765293030999998,214,32,28
2898.175770715205950864984401,214,32,28
2898.175770715205950864984401,214,32,28
2899.984051023189564919718690,215,32,28
2899.984051023189564919718690,215,32,28
2919.644884423770393653413406,215,32,28
2919.644884423770393653413406,215,32,28
2920.110823784193036376649614,216,32,28
2920.110823784193036376649614,216,32,28
2921.594290973096575057127437,216,32,28
2921.594290973096575057127437,216,32,28
2924.405309187249060374341751,217,32,28
2924.405309187249060374341751,217,32,28
2934.502539515449283966802567,217,32,28
2934.502539515449283966802567,217,32,28
2939.248034770351180020725450,218,32,28
2939.248034770351180020725450,218,32,28
2945.311796514775805475722108,218,32,28
2945.311796514775805475722108,218,32,28
2946.795613344980941692569103,219,32,28
2946.795613344980941692569103,219,32,28
2960.368349126794191603778699,219,32,28
2960.368349126794191603778699,219,32,28
2963.318361191968414145719861,220,32,28
2963.318361191968414145719861,220,32,28
2963.844950601989058223267875,220,32,28
2963.844950601989058223267875,220,32,28
2967.422519220726964770534778,221,32,28
2967.422519220726964770534778,221,32,28
2972.175240559236262891801288,221,32,28
2972.175240559236262891801288,221,32,28
2972.856605665491781607251425,222,32,28
2972.856605665491781607251425,222,32,28
2973.659862724012059340822360,222,32,28
2973.659862724012059340822360,222,32,28
2977.380126987693454963107568,223,32,28
2977.380126987693454963107568,223,32,28
2993.365777086367619939238920,223,32,28
2993.365777086367619939238920,223,32,28
2996.903966504552033287694939,224,32,28
2996.903966504552033287694939,224,32,28
3002.716561675386347938371272,224,32,28
3002.716561675386347938371272,224,32,28
3002.873423494037778583992675,225,32,28
3002.873423494037778583992675,225,32,28
3007.334456389073763491609497,225,32,28
3007.334456389073763491609497,225,32,28
3010.016972957058310120942451,226,32,28
3010.016972957058310120942451,226,32,28
3015.521484672213575282256897,226,32,28
3015.521484672213575282256897,226,32,28
3021.910132356183632505036712,226,32,28
3021.910132356183632505036712,226,32,28
3025.055646105946150135196376,226,32,28
3025.055646105946150135196376,226,32,28
3025.989743215561223552839692,226,32,29
3025.989743215561223552839692,226,32,29
3025.989743215561223552839692,226,32,29
3026.433177442563291690419419,226,32,29
3026.433177442563291690419419,226,32,29
3026.539475335157544564484994,226,33,29
3026.539475335157544564484994,226,33,29
3030.648622667167096909196516,227,33,29
3030.648622667167096909196516,227,33,29
3033.280328733153612594947163,227,33,29
3033.280328733153612594947163,227,33,29
3034.151786525069046638464215,227,33,29
3034.151786525069046638464215,227,33,29
3034.685800649839639040600275,227,33,29
3034.685800649839639040600275,227,33,29
3035.291317714965080940686676,227,33,29
3035.291317714965080940686676,227,33,29
3036.597188532585994667073464,228,33,29
3036.597188532585994667073464,228,33,29
3044.412215079682691529910926,228,34,29
3044.412215079682691529910926,228,34,29
3046.410084829327932529757788,228,34,29
3046.410084829327932529757788,228,34,29
3048.110910218877530473285958,228,34,30
3048.110910218877530473285958,228,34,30
3048.438511479145016733888212,229,34,30
3048.438511479145016733888212,229,34,30
3059.272188521080144772007486,229,34,30
